id,anio,tipo_actor,inseguro,victima,vio_ffaa,vio_policia,vio_cacmq,cc_peleas,cc_situacion_calle,cc_alcohol,cc_drogas,cc_danio_propiedad,cc_fauna_urbana,cc_basura,cc_ruido,cc_aglomeracion,ferias,hombre
CHQ26_1675,2026,flotante,0,0,0,1,1,0,1,1,0,0,0,1,1,1,0,1
CHQ26_1676,2026,flotante,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,1
CHQ26_1677,2026,flotante,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
CHQ26_1678,2026,flotante,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0
CHQ26_1679,2026,flotante,0,0,1,1,1,0,1,1,0,0,0,0,1,1,0,1
CHQ26_1680,2026,flotante,0,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1
CHQ26_1681,2026,flotante,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0
CHQ26_1682,2026,flotante,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0
CHQ26_1683,2026,flotante,0,0,1,1,1,0,1,1,1,0,1,0,1,1,1,1
CHQ26_1684,2026,flotante,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0
CHQ26_1685,2026,flotante,0,0,1,1,0,1,1,0,0,0,1,1,1,1,0,0
CHQ26_1686,2026,flotante,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0
CHQ26_1687,2026,flotante,0,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1
CHQ26_1688,2026,flotante,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0
CHQ26_1689,2026,flotante,1,0,1,1,1,0,1,1,1,0,0,0,1,0,1,1
CHQ26_1690,2026,flotante,0,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1
CHQ26_1691,2026,flotante,1,0,1,0,1,1,0,0,0,0,1,1,1,1,1,0
CHQ26_1692,2026,flotante,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0
CHQ26_1693,2026,flotante,1,0,1,1,1,0,1,1,0,0,0,1,1,1,1,1
CHQ26_1694,2026,flotante,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1
CHQ26_1695,2026,flotante,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0
CHQ26_1696,2026,flotante,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1
CHQ26_1697,2026,flotante,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,1
CHQ26_1698,2026,flotante,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0
CHQ26_1699,2026,flotante,0,0,1,1,1,1,1,0,0,0,1,0,1,1,1,0
CHQ26_1700,2026,flotante,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0
CHQ26_1701,2026,flotante,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1
CHQ26_1702,2026,flotante,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0
CHQ26_1703,2026,flotante,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1
CHQ26_1704,2026,flotante,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
CHQ26_1705,2026,flotante,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0
CHQ26_1706,2026,flotante,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
CHQ26_1707,2026,flotante,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0
CHQ26_1708,2026,flotante,0,0,1,1,1,1,0,0,0,0,0,1,1,0,1,1
CHQ26_1709,2026,flotante,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1
CHQ26_1710,2026,flotante,0,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0
CHQ26_1711,2026,flotante,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
CHQ26_1712,2026,flotante,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
CHQ26_1713,2026,flotante,1,0,1,1,1,0,1,1,0,0,0,1,0,1,1,0
CHQ26_1714,2026,flotante,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0
CHQ26_1715,2026,flotante,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1
CHQ26_1716,2026,flotante,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0
CHQ26_1717,2026,flotante,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,1
CHQ26_1718,2026,flotante,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1
CHQ26_1719,2026,flotante,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1
CHQ26_1720,2026,flotante,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1
CHQ26_1721,2026,flotante,0,0,1,1,1,0,0,0,0,0,1,0,1,1,1,0
CHQ26_1722,2026,flotante,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1
CHQ26_1723,2026,flotante,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0
CHQ26_1724,2026,flotante,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0
CHQ26_1725,2026,flotante,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0
CHQ26_1726,2026,flotante,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0
CHQ26_1727,2026,flotante,0,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1
CHQ26_1728,2026,flotante,0,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1
CHQ26_1729,2026,flotante,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1
CHQ26_1730,2026,flotante,0,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1
CHQ26_1731,2026,flotante,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0
CHQ26_1732,2026,flotante,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
CHQ26_1733,2026,flotante,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0
CHQ26_1734,2026,flotante,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1
CHQ26_1735,2026,flotante,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0
CHQ26_1736,2026,flotante,1,0,0,0,0,1,1,1,1,0,0,0,0,0,,0
CHQ26_1737,2026,flotante,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0
CHQ26_1738,2026,flotante,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1
CHQ26_1739,2026,flotante,0,0,1,1,1,1,0,0,0,0,0,1,1,0,1,0
CHQ26_1740,2026,flotante,1,0,0,0,0,1,1,1,0,1,0,1,0,0,1,1
CHQ26_1741,2026,flotante,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0
CHQ26_1742,2026,flotante,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0
CHQ26_1743,2026,flotante,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0
CHQ26_1744,2026,flotante,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0
CHQ26_1745,2026,flotante,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,0
CHQ26_1746,2026,flotante,1,0,1,1,0,1,1,1,1,0,1,0,0,1,1,1
CHQ26_1747,2026,flotante,0,1,0,1,1,1,1,0,0,0,0,0,1,0,1,1
CHQ26_1748,2026,flotante,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0
CHQ26_1749,2026,flotante,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1
CHQ26_1750,2026,flotante,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0
CHQ26_1751,2026,flotante,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0
CHQ26_1752,2026,flotante,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0
CHQ26_1753,2026,flotante,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0
CHQ26_1754,2026,flotante,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0
CHQ26_1755,2026,flotante,1,0,1,0,0,1,1,1,1,0,1,1,1,1,0,0
CHQ26_1756,2026,flotante,0,0,1,1,1,0,1,0,0,1,1,1,0,1,0,0
CHQ26_1757,2026,flotante,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0
CHQ26_1758,2026,flotante,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0
CHQ26_1759,2026,flotante,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
CHQ26_1760,2026,flotante,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,0
CHQ26_1761,2026,flotante,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CHQ26_1762,2026,flotante,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
CHQ26_1763,2026,flotante,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0
CHQ26_1764,2026,flotante,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0
CHQ26_1765,2026,flotante,0,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0
CHQ26_1766,2026,flotante,1,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0
CHQ26_1767,2026,flotante,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0
CHQ26_1768,2026,flotante,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0
CHQ26_1769,2026,flotante,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0
CHQ26_1770,2026,flotante,1,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0
CHQ26_1771,2026,flotante,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0
CHQ26_1772,2026,flotante,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
CHQ26_1773,2026,flotante,1,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0
CHQ26_1774,2026,flotante,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,0
CHQ26_1775,2026,flotante,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1
CHQ26_1776,2026,flotante,1,0,1,1,1,1,1,1,,1,0,1,,1,1,0
CHQ26_1777,2026,flotante,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1
CHQ26_1778,2026,flotante,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1
CHQ26_1779,2026,flotante,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CHQ26_1780,2026,flotante,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1,1
CHQ26_1781,2026,flotante,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CHQ26_1782,2026,flotante,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1
CHQ26_1783,2026,flotante,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CHQ26_1784,2026,flotante,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CHQ26_1785,2026,flotante,0,0,1,1,1,0,0,1,1,0,1,1,0,1,1,1
CHQ26_1786,2026,flotante,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1
CHQ26_1787,2026,flotante,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
CHQ26_1788,2026,flotante,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1
CHQ26_1789,2026,flotante,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
CHQ26_1790,2026,flotante,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1
CHQ26_1791,2026,flotante,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
CHQ26_1792,2026,flotante,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1
CHQ26_1793,2026,flotante,0,0,1,1,1,0,1,0,0,0,1,1,1,1,0,1
CHQ26_1794,2026,flotante,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0
CHQ26_1795,2026,flotante,0,0,0,0,1,1,1,1,1,0,0,0,1,0,1,1
CHQ26_1796,2026,flotante,0,0,1,1,1,0,0,1,1,0,1,0,0,1,1,1
CHQ26_1797,2026,flotante,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1
CHQ26_1798,2026,flotante,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1
CHQ26_1799,2026,flotante,1,0,0,0,1,1,1,1,1,0,0,1,1,0,1,1
CHQ26_1800,2026,flotante,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CHQ26_1801,2026,flotante,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1
CHQ26_1802,2026,flotante,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CHQ26_1803,2026,flotante,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1
CHQ26_1804,2026,flotante,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0
CHQ26_1805,2026,flotante,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0
CHQ26_1806,2026,flotante,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0
CHQ26_1807,2026,flotante,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0
CHQ26_1808,2026,flotante,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0
CHQ26_1809,2026,flotante,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1
CHQ26_1810,2026,flotante,1,1,0,1,1,1,1,1,1,1,1,1,1,1,,1
CHQ26_1811,2026,flotante,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
CHQ26_1812,2026,flotante,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0
CHQ26_1813,2026,flotante,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0
CHQ26_1814,2026,flotante,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0
CHQ26_1815,2026,flotante,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0
CHQ26_1816,2026,flotante,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0
CHQ26_1817,2026,flotante,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
CHQ26_1818,2026,flotante,0,0,1,1,1,0,1,,,,1,0,0,1,1,0
CHQ26_1819,2026,flotante,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0
CHQ26_1820,2026,flotante,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1
CHQ26_1821,2026,flotante,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1
CHQ26_1822,2026,flotante,0,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0
CHQ26_1823,2026,flotante,1,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0
CHQ26_1824,2026,flotante,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,1
CHQ26_1825,2026,flotante,0,0,1,1,0,1,1,0,1,0,1,1,1,1,1,1
CHQ26_1826,2026,flotante,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,1
CHQ26_1827,2026,flotante,1,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0
CHQ26_1828,2026,flotante,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1
CHQ26_1829,2026,flotante,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
CHQ26_1830,2026,flotante,1,0,1,0,1,1,1,1,1,0,1,1,0,1,1,0
CHQ26_1831,2026,flotante,0,0,0,0,0,1,1,,0,0,0,0,0,0,1,0
CHQ26_1832,2026,flotante,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,0
CHQ26_1833,2026,flotante,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1
CHQ26_1834,2026,flotante,1,0,1,0,1,1,1,0,0,0,1,1,1,1,1,0
CHQ26_1835,2026,flotante,1,0,1,1,1,0,1,0,0,0,1,1,0,1,1,1
CHQ26_1836,2026,flotante,1,0,1,1,1,0,1,1,0,0,0,1,1,1,1,0
CHQ26_1837,2026,flotante,0,0,1,1,1,0,1,0,0,1,0,1,1,1,1,1
CHQ26_1838,2026,flotante,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1
CHQ26_1839,2026,flotante,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CHQ26_1840,2026,flotante,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1
CHQ26_1841,2026,flotante,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1
CHQ26_1842,2026,flotante,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
CHQ26_1843,2026,flotante,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1
CHQ26_1844,2026,flotante,0,0,0,0,1,1,1,1,0,1,1,0,0,0,1,0
CHQ26_1845,2026,flotante,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CHQ26_1846,2026,flotante,1,0,0,1,0,1,1,1,1,1,0,1,0,0,1,1
CHQ26_1847,2026,flotante,1,0,1,0,0,1,1,0,0,1,0,1,0,1,1,1
CHQ26_1848,2026,flotante,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0,1
CHQ26_1849,2026,flotante,1,0,0,0,1,1,1,1,1,0,0,1,0,0,1,1
CHQ26_1850,2026,flotante,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CHQ26_1851,2026,flotante,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
CHQ26_1852,2026,flotante,1,0,1,0,1,0,1,1,0,1,1,0,1,1,1,0
CHQ26_1853,2026,flotante,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1
CHQ26_1854,2026,flotante,1,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0
CHQ26_1855,2026,flotante,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0
CHQ26_1856,2026,flotante,0,0,1,1,1,1,0,0,0,0,0,1,1,0,1,1
CHQ26_1857,2026,flotante,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1
CHQ26_1858,2026,flotante,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0
CHQ26_1859,2026,flotante,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0
CHQ26_1860,2026,flotante,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0
CHQ26_1861,2026,flotante,1,0,1,0,0,1,1,1,1,0,0,0,1,0,0,1
CHQ26_1862,2026,flotante,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1
CHQ26_1863,2026,flotante,0,1,1,1,1,1,1,0,1,0,0,1,1,0,1,0
CHQ26_1864,2026,flotante,1,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0
CHQ26_1865,2026,flotante,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1
CHQ26_1866,2026,flotante,1,1,1,1,0,0,1,1,1,0,0,1,0,1,1,0
CHQ26_1867,2026,flotante,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1
CHQ26_1868,2026,flotante,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
CHQ26_1869,2026,flotante,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1,1
CHQ26_1870,2026,flotante,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
CHQ26_1871,2026,flotante,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1
CHQ26_1872,2026,flotante,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0
CHQ26_1873,2026,flotante,0,0,1,1,1,0,0,1,0,0,1,0,1,0,1,0
CHQ26_1874,2026,flotante,0,0,1,1,1,0,1,0,0,0,1,0,1,1,1,1
CHQ26_1875,2026,flotante,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1
CHQ26_1876,2026,flotante,1,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0
CHQ26_1877,2026,flotante,1,0,1,1,0,1,1,1,0,0,1,1,1,0,1,0
CHQ26_1878,2026,flotante,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0
CHQ26_1879,2026,flotante,1,1,1,1,1,0,1,0,0,1,0,0,1,1,1,0
CHQ26_1880,2026,flotante,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1
CHQ26_1881,2026,flotante,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0
CHQ26_1882,2026,flotante,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1
CHQ26_1883,2026,flotante,1,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0
CHQ26_1884,2026,flotante,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0
CHQ26_1885,2026,flotante,0,0,0,1,1,1,1,1,0,0,0,0,1,0,1,1
CHQ26_1886,2026,flotante,0,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1
CHQ26_1887,2026,flotante,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,0
CHQ26_1888,2026,flotante,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CHQ26_1889,2026,flotante,0,0,1,1,1,1,0,0,0,0,0,1,1,0,1,1
CHQ26_1890,2026,flotante,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0
CHQ26_1891,2026,flotante,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1
CHQ26_1892,2026,flotante,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CHQ26_1893,2026,flotante,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
CHQ26_1894,2026,flotante,0,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0
CHQ26_1895,2026,flotante,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0
CHQ26_1896,2026,flotante,0,0,1,1,1,1,1,0,0,1,0,1,1,1,1,0
CHQ26_1897,2026,flotante,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1
CHQ26_1898,2026,flotante,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0
CHQ26_1899,2026,flotante,0,0,0,1,1,1,1,0,0,0,1,1,1,0,1,1
CHQ26_1900,2026,flotante,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
CHQ26_1901,2026,flotante,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1
CHQ26_1902,2026,flotante,1,0,1,0,1,1,1,0,0,0,1,0,0,0,1,1
CHQ26_1903,2026,flotante,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1
CHQ26_1904,2026,flotante,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1
CHQ26_1905,2026,flotante,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0
CHQ26_1906,2026,flotante,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
CHQ26_1907,2026,flotante,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0
CHQ26_1908,2026,flotante,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0
CHQ26_1909,2026,flotante,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0
CHQ26_1910,2026,flotante,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0
CHQ26_1911,2026,flotante,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0
CHQ26_1912,2026,flotante,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0
CHQ26_1913,2026,flotante,0,1,0,1,1,0,1,0,1,0,1,1,0,1,1,0
CHQ26_1914,2026,flotante,0,0,1,1,1,0,1,1,0,0,0,0,0,1,1,0
CHQ26_1915,2026,flotante,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
CHQ26_1916,2026,flotante,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0
CHQ26_1917,2026,flotante,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
CHQ26_1918,2026,flotante,1,0,1,0,1,1,1,1,0,0,1,1,0,0,0,1
CHQ26_1919,2026,flotante,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1
CHQ26_1920,2026,flotante,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
CHQ26_1921,2026,flotante,1,0,1,1,1,0,1,0,0,0,1,1,1,1,1,1
CHQ26_1922,2026,flotante,0,0,1,1,1,1,1,0,0,1,1,1,0,1,0,1
CHQ26_1923,2026,flotante,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CHQ26_1924,2026,flotante,0,0,1,1,1,0,1,1,0,,0,0,0,0,1,1
CHQ26_1925,2026,flotante,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
CHQ26_1926,2026,flotante,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,1
CHQ26_1927,2026,flotante,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1
CHQ26_1928,2026,flotante,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1
CHQ26_1929,2026,flotante,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1
CHQ26_1930,2026,flotante,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0
CHQ26_1931,2026,flotante,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1
CHQ26_1932,2026,flotante,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
CHQ26_1933,2026,flotante,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1
CHQ26_1934,2026,flotante,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CHQ26_1935,2026,flotante,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1
CHQ26_1936,2026,flotante,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1
CHQ26_1937,2026,flotante,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1
CHQ26_1938,2026,flotante,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1
CHQ26_1939,2026,flotante,0,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1
CHQ26_1940,2026,flotante,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1
CHQ26_1941,2026,flotante,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1
CHQ26_1942,2026,flotante,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1
CHQ26_1943,2026,flotante,1,1,0,0,0,1,1,1,1,0,,0,0,1,1,1
CHQ26_1944,2026,flotante,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CHQ26_1945,2026,flotante,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1
CHQ26_1946,2026,flotante,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1
CHQ26_1947,2026,flotante,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1
CHQ26_1948,2026,flotante,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,0
CHQ26_1949,2026,flotante,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0
CHQ26_1950,2026,flotante,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
CHQ26_1951,2026,flotante,1,0,0,1,0,0,1,1,0,1,1,0,0,0,1,1
CHQ26_1952,2026,flotante,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CHQ26_1953,2026,flotante,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1
CHQ26_1954,2026,flotante,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1
CHQ26_1955,2026,flotante,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1
CHQ26_1956,2026,flotante,1,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0
CHQ26_1957,2026,flotante,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0
CHQ26_1958,2026,flotante,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0
CHQ26_1959,2026,flotante,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0
CHQ26_1960,2026,flotante,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0
CHQ26_1961,2026,flotante,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0
CHQ26_1962,2026,flotante,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0
CHQ26_1963,2026,flotante,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0
